timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-11T16:31:52,codecarbon,5fcf303c-d7d1-4ca9-a88f-073b3da7f8e8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.025916100001268,4.487233412037686e-05,1.867663814924189e-06,100.0,0.0,20.0,0.0006673157583333,0,0.0001334182683333,0.0008007340266667,France,FRA,,,,Windows-11-10.0.22631-SP0,3.12.8,3.0.1,8,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,,,2.3387,48.8582,31.778663635253903,machine,N,1.0
2025-05-11T18:48:54,codecarbon,82fa2f0a-1a1b-4e1c-8309-5ee3430abe75,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.174276399997325,4.51487150437621e-05,1.8676346003790664e-06,100.0,0.0,20.0,0.0006714365166665933,0,0.00013422944888886074,0.0008056659655554541,France,FRA,,,,Windows-11-10.0.22631-SP0,3.12.8,3.0.1,8,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,,,2.3387,48.8582,31.778663635253906,machine,N,1.0
