timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-11T15:42:47,codecarbon,7b71173b-95ac-4354-a796-b3e31e7fd324,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.110358599999929,2.82188533876624e-05,1.8675171208486435e-06,100.0,0.0,20.0,0.0004196706277777,0,8.388677666666809e-05,0.0005035574044444,France,FRA,,,,Windows-11-10.0.22631-SP0,3.12.8,3.0.1,8,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,,,2.3387,48.8582,31.778663635253903,machine,N,1.0
2025-05-11T15:44:55,codecarbon,5eb18739-6633-47ce-9d1a-49226c730ee6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.14445440000054,2.8276844786422743e-05,1.8671418619360589e-06,100.0,0.0,20.0,0.0004205346666666,0,8.405757777777582e-05,0.0005045922444444,France,FRA,,,,Windows-11-10.0.22631-SP0,3.12.8,3.0.1,8,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,,,2.3387,48.8582,31.778663635253903,machine,N,1.0
2025-05-11T15:50:23,codecarbon,b0a1369f-b1aa-414b-946c-87148c82ad13,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.43415610000011,2.8823526526242123e-05,1.867515550541952e-06,100.0,0.0,20.0,0.0004286667305555,0,8.568089388888642e-05,0.0005143476244444,France,FRA,,,,Windows-11-10.0.22631-SP0,3.12.8,3.0.1,8,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,,,2.3387,48.8582,31.778663635253903,machine,N,1.0
2025-05-11T16:04:37,codecarbon,05091030-ba88-4fc6-9b3c-7f16f5ac40ea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.310324300000502,3.419541831043019e-05,1.8675484797628217e-06,100.0,0.0,20.0,0.0005085542166666,0,0.0001016532872222,0.0006102075038889,France,FRA,,,,Windows-11-10.0.22631-SP0,3.12.8,3.0.1,8,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,,,2.3387,48.8582,31.778663635253903,machine,N,1.0
2025-05-11T16:15:27,codecarbon,9903198e-a0b0-4a03-a22f-1fee42fe13b6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.232515600000625,3.218251850731914e-05,1.86754616994619e-06,100.0,0.0,20.0,0.0004786151388888,0,9.567274111110842e-05,0.0005742878799999,France,FRA,,,,Windows-11-10.0.22631-SP0,3.12.8,3.0.1,8,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,,,2.3387,48.8582,31.778663635253903,machine,N,1.0
2025-05-11T16:20:56,codecarbon,ae51beca-32d6-497f-ba1e-6348e67c204d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.37953809999999,3.2457924787974e-05,1.8675942134488608e-06,100.0,0.0,20.0,0.0004827064416666,0,9.649598500000135e-05,0.0005792024266666,France,FRA,,,,Windows-11-10.0.22631-SP0,3.12.8,3.0.1,8,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,,,2.3387,48.8582,31.778663635253903,machine,N,1.0
2025-05-11T16:26:07,codecarbon,970d57e7-25e5-4b33-8a6c-fd7b2eecac5d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.197796200000084,3.211805591163536e-05,1.867568119666124e-06,100.0,0.0,20.0,0.0004776545277777,0,9.54830355555512e-05,0.0005731375633333,France,FRA,,,,Windows-11-10.0.22631-SP0,3.12.8,3.0.1,8,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,,,2.3387,48.8582,31.778663635253903,machine,N,1.0
2025-05-11T18:43:05,codecarbon,0144ca4c-b69f-4cb5-8f2d-7037a35218a9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.831577599998127,4.637240574828667e-05,1.867477229811213e-06,100.0,0.0,20.0,0.0006896952972221,0,0.0001378070805555,0.0008275023777777,France,FRA,,,,Windows-11-10.0.22631-SP0,3.12.8,3.0.1,8,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,,,2.3387,48.8582,31.778663635253903,machine,N,1.0
2025-05-11T19:59:58,codecarbon,8997f281-1d11-40d2-a870-cc46fb0a205a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,34.60036340000079,6.46126951174487e-05,1.8673993209402891e-06,100.0,0.0,20.0,0.000960962827777722,0,0.00019203232055555822,0.0011529951483332803,France,FRA,,,,Windows-11-10.0.22631-SP0,3.12.8,3.0.1,8,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,,,2.3387,48.8582,31.778663635253906,machine,N,1.0
